-1.513288922394494251e-01,1.089982677357124036e-01,-7.669574495693224359e-01,-1.111866166226598146e-01,2.832863248195095496e-01,1.750565952576586815e-01,4.064427602843345005e-02,1.665031056579550084e-01,7.505169932906022856e-01,4.378923311039224497e-01,-1.615362096183058649e-01
3.343981420496350276e-01,-1.941759085732374102e-01,-3.396383420859292943e-03,4.022249163988151355e-01,-7.168436336199593972e-01,2.414964027444812256e-01,1.231586095445448836e-01,8.835703578239246792e-01,-9.343061427519505635e-01,-3.087237986344107399e-01,-6.507905853263551421e-02
6.599936999261177273e-02,-5.471769820641733117e-01,-5.328764816210026511e-01,1.427043155802779628e+00,-8.465443208216071047e-02,-4.397533724771652275e-01,9.279543864684755561e-02,-1.044539828385578017e+00,2.272603910863894294e-01,3.055078462452679444e-01,-8.338033430882454411e-01
-2.907755458091542677e-01,5.109239523910981129e-01,1.379776406394943034e-01,2.888688306182146670e-01,-5.782375030929245291e-02,-1.062134796336626108e+00,-5.344240901867065574e-01,-2.612803766407177930e-01,-2.004133163155630837e-01,8.020429778338891702e-02,-5.231090072317586825e-01
2.589366417702839707e-01,-1.461474621008523600e-01,2.105983926135259754e-01,-1.899166927623011925e-01,-5.792569656209129586e-02,2.305223967346701000e-02,8.660962200454967730e-02,-1.098691404397076576e+00,1.802609062895722813e-01,-6.094530663342302423e-01,-8.059898902790373354e-01
6.817067904314923210e-02,7.321280905981300546e-02,5.662401016442660806e-01,-1.497104538115621164e+00,-4.110250191184574020e-01,-7.689429674810324689e-02,-2.124789414264659504e-01,1.252577504930971308e+00,-3.305613348606853408e-01,-3.946105370073790808e-01,-3.849544141716348400e-01
-3.297826667979010529e-02,3.992142559321161244e-01,-5.177760792279202384e-01,-5.226342004345755354e-01,-1.288393474318287879e+00,6.845502957804182609e-01,6.416586474734548018e-01,8.252865969668771173e-02,-2.231448035957382392e-01,-7.499873932640077796e-03,-5.587654701087885201e-01
-3.820830714027454444e-01,3.668231506708306000e-01,1.091028654840009660e+00,-8.251622482163794015e-01,-7.932195378285262777e-01,-8.323592630493081845e-01,1.383965276015793611e-01,-1.066460809221942085e+00,-1.459545256939628610e-01,-7.985734576119593586e-02,-5.809448206360917633e-01
-5.140858437331466968e-01,4.032467999066310926e-01,-1.368430646848414478e-01,2.517738973912921896e-01,-2.645509137219728690e-01,-2.938256178648508410e-01,-5.221491614257329772e-01,1.686926079292307840e-02,4.441153665348502866e-01,2.462102321111118430e-01,-4.717604528358513294e-01
-6.607221923718766821e-01,-2.093280936695908756e-01,-7.996738313450766356e-01,7.422183963212358737e-01,7.638635248122018773e-01,-8.238326606614009284e-01,-1.281997066761344228e-01,-5.686004881152897372e-01,1.607502742307981292e-01,-3.576466957764037891e-01,-2.428698899347063178e-01
3.710234132060712398e-01,6.424524252170153715e-02,7.656939944364411499e-01,-5.967156525044302606e-01,9.775657916671171010e-01,-1.954824805800398524e+00,-2.297592864967457071e-01,-6.112961177176566840e-01,-2.340285244148097576e-01,1.580603136216828519e-01,2.196201140749551393e-03
1.040026639061010921e-01,-2.874034946925378975e-01,1.096697849894878063e+00,-4.773334378491878027e-01,-6.085761529627614630e-01,1.161721474650328156e+00,2.955585285221615927e-02,-7.560410940591937301e-01,3.609190125500968405e-01,-3.956888737911851139e-01,-2.353804885118737922e-01
-4.855451906212428920e-02,-5.437518866070361057e-01,-1.446431534710209021e+00,-1.122918445286192057e-01,-2.359977360210439024e-01,-1.938523934434442653e-01,3.580164679653491389e-01,5.172339100106707610e-01,2.560410536075432009e-01,-2.415931759964412562e-01,-3.417403159140369184e-01
-1.383025065051200209e-01,-4.790842010572625431e-02,-1.768636215682940216e-01,-5.832769601703011730e-01,-2.355322390393850551e-01,6.892081301676216132e-01,-7.597837582534801015e-01,-9.935404436392262228e-01,3.807531527512744152e-01,2.223672038087125269e-01,1.105229813081996526e-01
-6.112774405037887382e-01,-7.958345249228216955e-01,-4.013410109833369099e-01,8.824846173958653672e-01,3.402800230874175602e-01,9.847903011875484003e-01,-5.624693412265953096e-01,1.681034429235715111e+00,-4.812060485844366076e-01,1.601303171736279396e-01,-2.678053466309763264e-01
-5.863508449972844039e-01,6.594528308336524702e-01,-5.660147421158080450e-01,6.857601206215911960e-01,-8.790425603565898971e-01,1.197231189748940050e+00,-1.884794409860423570e-01,-8.720026953288129157e-01,3.676075016159059683e-02,7.579397808131228820e-02,-3.038910941421401612e-01
-9.597205349585297141e-02,-5.840326407917141305e-01,6.926197307316566132e-01,4.673203540839338532e-01,3.576179431678544463e-01,2.723405085521665159e-01,1.378064612545817358e-01,-7.505525150798687817e-02,-6.732778949395759049e-01,-1.896554778014078735e-01,-1.634515999638807560e-01
4.135644625696996979e-01,5.363938169702418129e-02,-8.609463541225367833e-02,-9.000916054633439911e-01,3.747442562192878635e-01,-6.553209373410595617e-01,6.164767836271378698e-01,4.336755603654568469e-01,-3.509845343388486860e-01,-6.373332655532378821e-01,-3.213116131889489080e-01
-2.012785728725715872e-01,-3.521894323605364030e-01,8.344657831637238010e-02,5.605647655711899491e-01,-3.384418944716891531e-01,2.748147244960789104e-01,-5.688661575458960895e-01,6.240617148327024521e-01,-1.248977063114135699e+00,2.423105151766429821e-01,7.090082424296038910e-02
-4.502854576792317265e-01,-5.153659241673818059e-01,-3.498573682748931657e-01,-1.007621826987776803e+00,9.200673904490832555e-01,3.119939561053023946e-01,-1.374749008814025453e-01,7.518908654826734761e-01,5.922385500033495731e-01,-8.347424852282354646e-01,1.373535804929200133e-01
